,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
37945,35,3,241306,3,0,0,0,4,1,0,0,45,38,0
37946,29,3,238680,1,1,11,1,2,1,0,0,55,27,0
37947,18,8,42293,5,1,14,3,4,0,0,0,30,38,0
37948,41,1,168071,3,2,3,3,4,1,0,0,45,38,0
37949,42,3,337629,5,0,2,0,2,1,0,0,60,41,1
37950,52,3,168001,4,2,9,1,4,0,0,0,40,38,1
37951,38,3,97759,5,1,7,4,4,0,0,0,17,38,0
37952,51,5,107096,3,0,4,0,4,1,0,0,50,38,0
37953,55,3,76860,3,0,7,2,1,1,0,0,40,29,0
37954,20,3,70076,1,1,6,3,4,0,0,0,40,38,0
37955,23,3,312017,1,1,3,1,4,1,0,0,40,38,0
37956,24,3,174138,1,0,2,0,4,1,0,0,40,38,0
37957,48,3,125892,0,2,3,2,4,1,0,0,40,38,0
37958,22,3,210474,3,1,7,1,4,0,0,0,40,38,0
37959,22,6,157332,1,1,7,3,4,0,0,0,15,38,0
37960,28,3,30771,1,1,0,4,2,0,0,0,40,38,0
37961,28,3,319768,4,0,11,0,4,1,0,0,45,9,1
37962,34,3,209101,0,0,3,0,4,1,5178,0,55,38,1
37963,25,3,324609,3,1,0,1,2,1,0,0,40,38,0
37964,48,3,268234,3,2,2,1,4,1,0,0,50,38,0
37965,32,1,178109,3,0,10,0,4,1,0,0,43,38,0
37966,31,3,25955,5,1,2,3,0,1,0,0,35,38,0
37967,65,8,123484,3,3,14,2,4,0,0,0,25,38,0
37968,56,1,129762,1,2,0,1,4,0,0,0,35,38,0
37969,22,5,108506,1,1,4,1,0,1,0,0,75,38,0
37970,27,3,241607,0,1,12,2,4,1,0,0,50,38,0
37971,27,0,214385,3,1,0,1,2,0,0,0,40,38,0
37972,30,1,183000,4,0,9,0,4,1,0,0,45,38,0
37973,33,3,290763,1,1,11,1,4,0,0,0,40,38,0
37974,50,3,171924,0,0,9,0,4,1,0,0,43,38,1
37975,19,3,97189,1,1,11,3,4,0,0,0,22,38,0
37976,42,3,195096,3,0,11,0,4,1,4064,0,40,38,0
37977,37,0,329088,3,0,0,0,2,1,0,0,40,38,0
37978,26,3,58371,3,1,0,3,4,1,0,0,40,38,0
37979,32,8,256371,5,1,14,3,2,0,0,0,40,38,0
37980,43,3,35824,1,2,9,4,4,0,0,0,40,38,0
37981,47,3,173271,3,2,0,4,4,0,0,0,40,38,0
37982,26,3,391349,0,0,0,5,4,0,0,0,40,38,1
37983,24,3,86153,1,1,0,1,4,0,0,0,40,38,0
37984,34,3,295855,5,2,7,1,4,0,0,0,70,38,0
37985,33,5,327902,3,0,13,0,4,1,0,0,45,38,0
37986,35,3,285102,4,1,9,1,1,0,0,0,40,35,1
37987,57,3,178353,3,0,2,0,4,1,0,0,50,38,1
37988,45,3,28119,3,0,0,0,4,1,0,0,7,38,0
37989,42,3,197522,1,2,6,4,2,0,0,0,40,38,0
37990,25,3,108542,0,1,3,3,4,1,0,0,35,38,0
37991,56,3,179781,3,0,3,0,4,1,0,0,40,38,1
37992,25,3,126974,3,1,2,3,4,1,0,0,40,38,0
37993,23,3,180060,0,1,6,3,4,1,0,0,50,38,0
37994,35,1,38948,1,0,10,0,4,1,0,0,50,38,0
37995,28,3,271572,5,1,7,2,4,1,0,0,52,38,0
37996,41,3,177305,1,0,2,0,4,1,0,0,60,38,1
37997,26,3,238367,3,1,2,1,4,1,0,0,40,38,0
37998,37,3,172232,3,2,7,1,2,0,0,0,30,38,0
37999,22,3,153805,3,1,7,4,3,1,0,0,20,32,0
38000,30,3,26543,0,2,7,1,4,1,0,0,40,38,0
38001,42,3,109067,0,2,12,1,4,1,0,0,40,38,0
38002,38,3,213716,1,2,7,1,4,0,0,0,30,38,0
38003,49,3,149809,5,0,7,0,4,1,0,0,40,41,0
38004,27,3,185670,0,0,11,0,4,1,0,0,60,38,1
38005,43,0,233851,3,0,0,5,4,0,0,0,40,38,1
38006,68,8,192052,1,0,14,5,4,0,0,2457,40,38,0
38007,41,3,193524,3,0,2,0,4,1,0,1485,40,38,0
38008,25,3,213385,3,1,0,1,4,1,0,0,40,38,0
38009,23,3,38238,0,1,7,3,4,1,0,0,40,38,0
38010,68,3,104438,0,0,9,0,4,1,0,0,40,20,1
38011,17,3,202344,5,1,7,3,4,1,0,0,25,38,0
38012,45,5,43434,0,1,3,1,4,0,0,0,40,38,0
38013,45,3,102147,1,2,3,1,4,1,0,0,40,38,1
38014,30,3,231826,1,0,11,0,4,1,0,0,40,38,1
38015,49,6,247378,1,2,9,1,4,0,0,0,20,38,0
38016,42,3,78765,1,0,2,0,4,1,3103,0,45,38,1
38017,29,3,184078,3,1,7,2,4,0,0,0,40,38,0
38018,21,1,102942,1,1,7,1,4,0,0,2001,40,38,0
38019,20,3,258430,1,1,7,3,4,0,0,0,19,38,0
38020,59,3,244554,5,2,7,1,2,0,0,0,35,38,0
38021,26,3,252565,5,0,2,0,4,1,0,0,55,38,0
38022,25,3,262778,4,1,7,1,4,0,0,0,37,38,0
38023,33,3,162572,3,0,13,0,4,1,0,0,55,38,1
38024,35,3,65706,3,2,7,4,4,0,0,0,40,38,0
38025,45,0,102569,3,0,2,0,4,1,0,0,40,38,1
38026,66,3,350498,1,0,11,0,4,1,0,0,28,38,0
38027,67,8,159542,5,3,14,4,2,0,0,0,40,38,0
38028,33,3,142383,1,1,11,1,3,1,0,0,36,38,0
38029,38,3,229236,3,0,13,0,3,1,0,0,40,32,0
38030,72,3,56559,3,0,11,0,4,1,0,0,12,38,0
38031,21,3,27049,1,1,0,3,4,0,0,0,12,38,0
38032,39,3,36376,1,0,4,0,4,1,0,0,60,38,0
38033,41,3,194360,3,0,2,0,4,1,0,1887,40,38,1
38034,22,3,246965,1,1,9,1,4,1,0,0,12,38,0
38035,49,4,191277,1,0,3,0,4,1,15024,0,50,38,1
38036,24,3,268525,0,1,0,1,4,1,0,0,32,38,0
38037,25,3,456604,5,0,6,0,4,1,0,0,40,38,0
38038,26,3,223464,1,0,0,0,4,1,0,0,40,38,0
38039,50,3,341797,3,2,2,1,4,1,0,0,40,38,0
38040,23,3,174461,3,1,7,1,4,0,0,0,40,38,0
38041,41,3,392167,5,2,11,1,4,1,0,0,48,38,0
38042,60,3,210064,3,2,10,1,4,1,0,0,40,38,0
38043,67,8,233182,3,2,14,1,4,0,0,0,7,38,0
38044,77,1,177550,0,0,0,0,4,1,3818,0,14,38,0
38045,62,3,143312,1,2,7,1,4,0,0,0,60,38,0
38046,22,3,326334,1,1,2,3,4,1,0,0,35,38,0
38047,37,3,179088,1,2,0,1,4,0,0,0,40,38,0
38048,17,3,207637,5,1,5,3,4,1,0,0,10,38,0
38049,52,0,37289,4,1,0,1,4,0,0,0,40,38,1
38050,31,3,36069,3,1,2,1,4,1,0,0,35,38,0
38051,23,0,53245,0,1,9,1,4,1,0,0,40,38,0
38052,27,4,399904,3,1,2,2,4,1,0,0,50,25,0
38053,38,4,199346,1,0,3,5,4,0,0,0,45,38,0
38054,23,3,343019,5,1,7,1,4,0,0,0,40,38,0
38055,22,6,232742,1,1,0,4,2,0,0,0,40,38,0
38056,61,5,390472,3,0,4,0,4,1,0,0,40,38,0
38057,55,3,290124,5,0,6,0,4,1,0,0,40,25,0
38058,23,3,242912,1,1,7,3,4,0,4650,0,40,38,0
38059,39,3,70240,5,1,7,4,1,0,0,0,40,29,0
38060,38,1,286405,2,0,3,0,4,1,0,1887,50,38,1
38061,25,3,153841,1,1,0,3,4,0,0,0,40,38,0
38062,25,3,137367,0,1,11,4,1,1,0,0,44,29,0
38063,66,3,313255,1,0,11,0,4,1,0,0,24,38,0
38064,30,3,100734,1,0,0,5,4,0,0,0,40,38,0
38065,32,3,248584,3,1,4,3,4,1,0,0,40,38,0
38066,43,3,60001,1,0,11,0,4,1,0,0,40,38,1
38067,18,3,335065,5,1,11,3,4,1,0,0,30,25,0
38068,20,3,219262,5,1,2,1,4,1,0,0,60,38,0
38069,20,3,186830,3,1,13,2,2,1,0,0,45,38,0
38070,34,3,226385,4,2,3,4,2,0,0,0,40,38,0
38071,33,3,609789,1,1,6,4,4,1,0,0,40,38,0
38072,40,3,307767,3,0,11,0,4,1,0,0,60,38,0
38073,33,3,217460,3,0,11,0,4,1,0,0,60,38,1
38074,30,3,104052,3,1,6,1,4,1,0,1741,42,38,0
38075,41,1,160893,5,1,5,3,4,0,0,0,30,38,0
38076,20,3,68358,1,1,0,3,4,0,0,0,12,38,0
38077,40,5,243636,0,0,11,0,4,1,0,0,50,38,1
38078,44,5,71269,0,2,3,1,4,1,0,0,40,38,0
38079,50,3,71898,5,0,6,5,1,0,0,0,35,29,0
38080,38,8,212048,4,2,14,1,4,0,0,0,30,38,0
38081,30,1,115040,3,0,5,2,4,1,0,0,25,38,0
38082,45,3,111994,1,2,11,1,4,1,4650,0,40,38,0
38083,25,3,210794,0,1,9,3,4,0,0,0,40,38,0
38084,22,8,88126,1,1,14,3,4,1,0,0,40,38,0
38085,25,3,570821,1,0,6,0,4,1,0,0,40,38,0
38086,63,8,146196,0,0,14,0,4,1,0,0,40,38,0
38087,55,6,169482,3,0,4,0,4,1,0,0,40,38,1
38088,26,3,63577,1,1,7,1,4,0,0,0,30,38,0
38089,22,3,208946,1,1,6,1,4,1,0,0,40,38,0
38090,41,5,26598,3,2,2,1,4,1,0,0,40,38,0
38091,21,3,189203,1,1,10,1,4,1,0,0,40,38,0
38092,39,3,183892,3,0,6,0,4,1,0,0,40,38,0
38093,82,8,194590,1,3,14,1,4,0,0,0,8,38,0
38094,18,3,188616,5,1,11,3,4,1,0,0,15,38,0
38095,60,3,116707,5,2,10,1,4,1,0,0,40,38,0
38096,22,3,99199,1,1,5,3,4,1,0,0,20,38,0
38097,39,1,183620,1,1,10,1,2,0,0,0,40,38,1
38098,34,3,110476,3,0,0,0,4,1,0,0,40,38,0
38099,50,1,157043,4,2,9,1,2,0,2202,0,30,41,0
38100,53,3,150726,1,2,0,1,4,0,0,0,40,38,0
38101,27,3,214695,3,1,11,3,2,1,0,0,60,38,0
38102,37,3,172694,1,0,5,0,2,1,0,0,50,38,0
38103,25,3,344804,3,0,7,0,4,1,0,0,50,25,0
38104,33,3,319422,1,0,13,0,4,1,0,0,60,28,0
38105,34,6,327902,0,0,9,0,4,1,0,0,55,38,0
38106,35,3,438176,1,1,7,1,4,0,0,0,65,38,0
38107,51,3,197656,1,0,3,0,4,1,0,0,45,38,1
38108,33,3,219838,5,0,4,0,4,1,0,0,40,38,0
38109,57,5,35561,3,0,4,0,4,1,0,0,60,38,1
38110,25,8,156848,1,1,14,3,4,1,0,0,40,38,0
38111,56,3,190257,5,0,5,0,4,1,0,0,40,38,0
38112,34,3,156464,0,2,3,1,4,1,0,0,85,8,1
38113,36,3,65624,0,1,9,1,4,1,0,0,40,38,0
38114,46,3,201699,3,0,2,0,4,1,0,0,40,38,1
38115,55,3,349910,3,0,4,0,4,1,0,0,45,38,1
38116,88,5,187097,4,0,3,0,4,1,0,0,40,38,0
38117,60,5,264314,1,0,3,0,4,1,0,0,35,3,0
38118,40,5,282678,4,2,3,4,4,0,0,0,20,38,0
38119,21,3,188923,1,1,11,3,4,0,0,0,55,38,0
38120,46,3,114797,3,0,6,5,2,0,0,0,36,38,0
38121,56,3,245215,2,0,9,0,4,1,0,0,50,38,0
38122,36,5,36270,3,2,13,1,4,1,0,0,60,38,0
38123,67,5,107138,1,0,11,0,4,1,0,0,40,38,0
38124,35,3,77820,1,0,2,0,4,1,0,0,60,38,0
38125,20,3,39477,1,1,4,1,4,0,0,0,40,38,0
38126,34,3,58305,3,0,2,0,4,1,0,1573,40,38,0
38127,23,3,359759,3,1,2,3,1,1,0,0,40,29,0
38128,19,8,249147,3,1,14,3,4,1,0,0,30,38,0
38129,19,3,44797,1,1,4,1,4,0,0,0,15,38,0
38130,25,3,164488,1,1,5,3,4,1,0,0,40,38,0
38131,53,3,48413,3,0,2,0,4,1,0,0,40,38,0
38132,18,8,261276,1,1,14,3,2,0,0,1602,40,0,0
38133,31,5,36592,3,0,4,0,4,1,0,0,91,38,0
38134,33,3,280923,5,0,5,0,4,1,0,0,40,25,0
38135,33,0,29617,1,2,7,1,2,1,0,0,40,38,0
38136,45,4,208802,4,2,9,4,4,1,25236,0,36,38,1
38137,35,3,189240,1,2,7,4,2,0,0,0,40,38,0
38138,20,8,37932,3,1,14,1,4,1,0,0,40,38,0
38139,36,3,181705,5,0,13,0,4,1,0,0,40,38,0
38140,36,3,147548,3,0,6,0,4,1,0,0,85,38,0
38141,51,5,306784,3,0,3,0,4,1,0,0,30,38,0
38142,45,8,260953,4,0,14,0,4,1,0,0,40,38,0
38143,45,6,190406,4,2,9,4,2,1,25236,0,36,38,1
38144,24,3,230229,5,1,6,2,4,1,0,0,40,25,0
38145,28,3,46987,1,1,12,3,4,0,2174,0,36,38,0
38146,63,3,301108,5,0,11,0,4,1,0,0,22,38,0
38147,35,3,263081,3,0,2,0,2,1,0,0,60,38,1
38148,25,5,37741,0,0,3,5,4,0,0,0,40,38,0
38149,36,3,115834,1,0,3,5,4,0,7298,0,55,38,1
38150,44,3,150076,3,1,7,1,4,1,0,0,30,38,0
38151,49,5,148254,3,2,4,1,4,0,0,0,28,38,0
38152,52,3,183611,5,0,4,0,4,1,0,0,40,38,0
38153,27,3,258768,0,1,5,1,2,1,0,0,40,38,0
38154,35,3,287658,1,1,0,4,2,1,0,0,40,38,0
38155,51,3,95946,0,0,9,0,4,1,0,0,50,38,1
38157,35,1,302149,0,0,11,0,1,1,7298,0,40,29,1
38158,28,3,250135,1,2,3,1,4,0,0,0,40,38,0
38159,37,3,176073,1,2,2,1,4,1,0,0,50,38,0
38160,65,3,23580,0,2,0,1,4,0,0,0,40,38,0
38161,24,3,163665,0,1,7,3,4,0,0,0,40,38,0
38162,30,0,43953,1,1,9,1,4,0,0,0,40,38,0
38163,38,3,144860,3,0,2,0,4,1,0,0,65,38,0
38164,58,5,61474,3,0,11,0,4,1,0,0,55,38,1
38165,57,3,141570,4,0,3,0,2,1,0,1977,40,38,1
38166,40,3,225660,0,0,3,5,4,0,0,0,45,38,1
38167,42,3,336891,1,2,0,1,2,0,0,0,40,38,0
38168,31,5,210164,3,0,3,0,4,1,0,0,40,38,1
38169,17,3,171080,5,1,5,3,4,1,0,0,20,38,0
38170,42,3,143342,1,2,6,1,4,0,0,0,40,38,0
38171,25,3,281627,4,1,9,1,4,0,0,0,40,38,0
38172,40,3,409922,1,0,9,0,4,1,7298,0,40,38,1
38173,65,8,224472,4,1,14,1,4,1,25124,0,80,38,1
38174,29,3,157262,4,1,3,1,4,0,0,0,45,38,0
38175,31,3,144949,0,0,9,0,4,1,0,0,40,38,1
38176,71,1,303860,4,3,3,1,4,1,2050,0,20,38,0
38177,34,3,104293,0,1,0,3,4,0,0,0,40,38,0
38178,25,3,195481,3,0,0,2,4,1,0,0,40,38,0
38179,40,3,193995,3,0,7,0,4,1,0,0,30,38,0
38180,67,3,105216,1,3,0,1,4,0,0,0,25,38,0
38181,40,3,147206,3,0,2,0,4,1,0,0,40,38,1
38182,18,3,173585,3,1,11,3,2,0,0,0,18,38,0
38183,38,3,187870,0,0,9,0,4,1,7298,0,50,38,1
38184,38,3,248919,5,0,2,0,4,1,0,0,40,12,0
38185,42,3,280410,3,0,7,0,2,1,0,0,40,13,0
38186,36,6,170861,3,2,7,3,4,0,0,0,32,38,0
38187,23,5,409230,5,0,11,2,4,1,0,0,40,38,0
38188,56,3,340171,3,0,13,0,2,1,0,0,40,38,0
38189,36,3,41017,1,0,3,0,4,1,0,0,52,38,1
38190,22,3,416356,1,1,2,4,4,1,0,0,40,38,0
38191,39,3,261504,5,2,0,4,4,0,0,0,40,38,0
38192,36,6,205555,4,2,9,3,1,0,0,0,40,29,0
38193,44,3,245317,1,0,2,0,4,1,0,0,56,38,1
38194,38,3,153685,5,2,6,4,2,0,0,0,52,38,0
38195,19,8,169758,1,1,14,3,4,1,0,0,40,38,0
38196,37,3,99374,5,0,13,0,4,1,0,0,55,38,0
38197,57,1,139452,3,2,0,1,4,0,0,0,16,38,0
38198,54,3,227832,5,0,2,0,4,1,0,0,40,38,0
38199,18,5,213024,1,1,4,3,4,1,0,0,30,38,0
38200,22,8,24008,1,1,14,3,4,1,0,0,72,38,0
38201,63,5,33487,5,0,2,0,4,1,0,0,40,38,0
38202,38,4,187934,3,0,7,5,4,0,0,0,20,30,0
38203,26,3,421561,5,0,7,2,4,1,0,0,25,38,0
38204,40,3,109969,5,2,7,2,4,0,0,0,20,38,0
38205,20,3,116830,3,1,6,1,4,1,0,0,40,38,0
38206,39,3,117166,5,0,6,0,4,1,2635,0,40,38,0
38207,28,3,106951,3,1,5,1,4,1,0,0,42,38,0
38208,30,3,89625,1,0,9,5,1,0,0,0,5,38,1
38209,42,3,194537,3,2,6,4,4,0,0,0,40,38,0
38210,42,3,144002,3,2,13,1,4,1,0,0,50,38,0
38211,21,3,202214,3,1,6,1,4,0,0,0,40,38,0
38212,40,3,109762,1,2,2,4,4,1,0,0,40,38,0
38213,36,3,292570,5,1,6,4,4,0,0,0,40,38,0
38214,67,3,105252,1,2,0,1,4,1,7978,0,35,38,0
38215,65,3,94552,1,2,0,1,4,0,0,0,40,38,0
38216,50,1,46401,0,2,9,4,4,0,0,0,50,38,0
38217,18,3,151150,5,1,4,3,4,1,0,0,27,38,0
38218,31,3,197689,3,1,7,1,2,0,0,0,38,38,0
38219,36,4,180477,1,0,3,0,4,1,0,0,50,38,1
38220,20,3,181761,3,1,0,3,4,0,0,0,40,38,0
38221,34,3,381153,3,0,13,0,4,1,0,0,40,38,0
38222,24,3,165474,3,0,7,0,4,1,0,0,39,38,0
38223,38,0,190174,3,2,9,4,4,0,0,0,40,38,0
38224,17,3,295991,5,1,0,3,4,0,0,0,20,38,0
38225,52,7,198262,3,0,0,5,4,0,0,0,30,38,0
38226,34,3,190385,4,1,9,1,4,0,0,0,40,38,1
38227,30,8,411560,3,0,14,0,2,1,0,0,40,38,0
38228,49,3,262116,4,0,9,0,4,1,0,0,48,38,0
38229,45,3,178922,5,1,7,1,4,0,0,0,15,38,0
38230,46,3,192963,0,0,0,0,1,1,0,2415,35,29,1
38231,34,4,209538,0,0,11,0,4,1,0,0,50,38,1
38232,21,5,103277,5,0,0,5,4,0,4508,0,30,31,0
38233,17,3,216086,5,1,7,3,4,0,0,0,30,38,0
38234,23,3,636017,1,1,7,3,2,1,0,0,40,38,0
38235,32,3,155781,1,0,5,0,4,1,0,0,40,38,0
38236,22,3,136873,1,1,2,1,4,1,0,0,40,38,0
38237,48,6,122066,3,0,0,0,4,1,0,0,35,38,1
38238,27,6,346406,0,1,9,4,4,1,0,0,50,38,0
38239,43,3,117915,4,1,0,1,4,1,0,0,40,38,0
38240,44,3,19914,3,0,7,5,1,0,0,0,50,29,0
38241,55,3,255364,1,0,3,0,4,1,0,0,60,38,1
38242,31,3,703107,3,1,6,1,2,1,0,0,40,38,0
38243,34,3,62374,3,1,2,1,4,1,0,0,48,38,0
38244,34,3,96245,3,2,4,1,4,1,0,0,40,38,0
38245,37,3,348796,0,2,7,1,4,1,0,0,40,38,0
38246,21,3,136873,1,1,9,3,4,1,0,0,10,38,0
38247,35,3,388252,1,0,0,0,2,1,0,0,40,38,0
38248,28,3,47783,1,2,7,1,4,0,0,0,30,38,0
38249,62,3,194167,3,2,6,1,4,0,2174,0,40,38,0
38250,40,0,544792,1,0,4,0,4,1,0,0,40,38,0
38251,34,3,434463,0,1,6,1,4,0,0,0,39,38,0
38252,32,3,317219,4,1,9,1,4,0,0,1590,40,38,0
38253,70,3,221603,1,3,11,1,4,0,0,0,34,38,0
38254,23,3,233711,3,0,7,0,4,1,0,0,50,38,0
38256,57,3,79830,3,0,2,0,1,1,0,0,40,38,0
38257,34,5,192259,4,0,9,0,4,1,0,0,35,38,1
38258,24,3,239663,5,0,7,0,4,1,0,0,40,25,0
38259,41,1,34987,0,0,9,0,4,1,0,0,35,38,1
38260,38,5,409189,5,0,11,0,4,1,0,0,40,25,0
38261,48,3,135525,1,2,0,1,4,0,0,0,40,38,0
38262,43,3,152159,0,0,6,0,2,1,0,0,40,38,0
38263,18,3,141363,1,1,7,1,4,0,0,0,40,38,0
38264,35,3,214816,0,0,3,0,4,1,0,0,40,38,1
38265,42,3,42907,3,2,6,4,4,1,0,0,48,38,0
38266,30,3,161815,1,2,7,4,4,0,0,0,35,38,0
38267,42,3,127314,0,0,12,0,4,1,0,0,45,38,1
38268,48,3,395368,1,2,5,2,2,1,0,0,40,38,0
38269,70,3,184176,3,2,7,1,4,0,0,0,28,38,0
38270,37,3,112660,5,2,2,3,4,1,0,0,35,38,0
38271,51,3,183709,1,2,9,4,4,0,0,0,40,38,0
38272,35,3,434114,3,0,5,0,4,1,0,0,40,25,0
38273,59,5,165315,0,0,9,0,4,1,99999,0,43,38,1
38274,57,3,190997,0,0,3,0,4,1,0,0,50,38,1
38275,26,3,335533,3,1,2,3,4,1,0,0,20,38,0
38276,26,3,176146,5,2,2,1,3,1,0,0,35,25,0
38277,19,3,272063,3,1,5,3,4,1,0,0,35,38,0
38278,34,3,169564,3,2,6,4,4,0,0,0,40,38,0
38279,56,3,188856,0,1,3,1,4,0,8614,0,55,38,1
38280,25,3,69847,0,1,0,3,1,0,0,0,40,38,0
38281,46,5,198759,4,0,9,0,4,1,0,2415,80,38,1
38282,22,3,175431,3,0,7,0,4,1,0,0,20,38,0
38283,32,3,228357,1,2,7,4,4,0,0,0,40,41,0
38284,72,5,284120,1,0,11,0,4,1,0,0,40,38,0
38285,36,3,109133,3,0,2,0,4,1,0,0,40,38,0
38286,28,3,167336,3,0,3,5,4,0,0,0,45,38,1
38287,76,8,42209,5,3,14,1,4,1,0,0,25,38,0
38288,37,3,282951,3,0,9,0,4,1,0,0,40,38,0
38289,42,3,303155,0,0,3,0,4,1,0,0,50,38,1
38290,44,3,261899,1,0,6,0,4,1,0,0,44,38,0
38291,33,3,168030,1,0,9,5,4,0,7298,0,21,38,1
38292,53,6,71417,2,0,9,0,4,1,0,0,40,38,0
38293,28,3,239130,1,1,3,1,4,1,0,0,50,38,0
38294,69,3,200560,0,0,5,0,4,1,0,0,20,38,0
38295,20,3,157541,1,1,7,3,4,1,0,0,27,38,0
38296,33,3,255004,1,1,11,1,4,1,0,0,50,38,0
38297,47,3,230136,3,0,7,0,2,1,0,0,60,38,1
38298,50,1,124963,3,0,2,0,4,1,0,1977,35,38,1
38299,22,3,39615,1,1,9,1,4,1,0,0,45,38,0
38300,20,3,47678,3,1,2,3,4,1,0,0,40,38,0
38301,42,1,281315,0,1,9,1,4,1,0,0,50,38,0
38302,23,3,176123,3,1,12,2,1,1,0,0,40,39,0
38303,24,8,165350,3,2,14,1,2,1,0,0,50,10,0
38304,32,3,235862,1,2,3,1,4,0,0,0,45,38,0
38305,41,3,142579,0,3,11,4,2,1,0,0,50,38,0
38306,35,3,38294,3,0,2,0,4,1,0,0,40,38,0
38307,40,3,111483,4,0,3,0,4,1,0,0,50,38,1
38308,25,3,189850,1,1,6,3,2,1,0,0,40,38,0
38309,34,6,145874,2,0,12,0,1,1,0,0,20,2,0
38310,23,3,139012,1,1,13,3,1,1,0,0,40,34,0
38311,30,1,211654,4,0,9,0,4,1,0,0,40,38,1
38312,55,1,173090,4,3,9,4,4,0,0,0,45,38,0
38313,26,3,104834,4,1,9,1,4,0,0,1669,40,38,0
38314,42,8,195124,3,0,14,0,4,1,0,0,60,5,0
38315,39,3,32146,4,1,9,1,4,1,0,0,60,38,0
38316,52,3,282674,3,0,13,0,0,1,0,0,40,38,1
38317,42,3,190403,1,2,3,1,4,1,0,0,60,1,0
38318,25,3,247025,0,1,11,1,4,1,3325,0,48,38,0
38319,27,3,198258,0,1,11,3,4,1,0,0,35,38,0
38320,30,5,172748,5,1,2,3,4,1,0,0,40,38,0
38321,23,6,287988,0,1,9,1,4,1,10520,0,40,38,1
38322,47,5,122307,0,0,11,0,4,1,0,1887,40,38,1
38323,58,8,175017,0,2,14,1,4,1,0,0,25,38,0
38324,18,3,170183,3,1,7,3,4,0,0,0,20,38,0
38325,52,3,150812,1,2,0,4,4,0,0,0,35,38,0
38326,24,3,241185,3,1,11,1,4,0,0,0,48,38,0
38327,58,4,174864,3,0,11,0,4,1,0,0,55,38,1
38328,35,3,30529,3,1,0,1,4,1,0,0,40,38,0
38329,31,3,301637,1,1,4,3,4,1,0,0,40,38,0
38330,46,3,423222,1,0,2,0,4,1,3103,0,60,38,1
38331,43,3,214781,4,0,9,0,4,1,5178,0,40,38,1
38332,21,3,242912,3,1,7,2,4,0,0,0,35,38,0
38333,52,3,191529,1,0,3,0,4,1,0,1740,60,38,0
38334,24,3,117363,0,1,11,3,4,0,0,0,35,38,0
38335,22,3,333158,3,1,6,1,4,0,0,0,48,38,0
38336,39,3,193260,1,0,0,0,1,1,0,0,25,25,0
38337,34,6,278378,3,0,13,0,2,1,0,0,40,38,0
38338,58,3,111394,0,0,9,0,4,1,0,0,40,38,1
38339,26,3,102476,0,1,0,3,4,1,0,0,25,38,0
38340,29,3,26451,3,0,5,0,0,1,0,0,40,38,0
38341,67,8,209137,0,0,14,0,4,1,0,0,40,38,0
38342,28,3,210945,1,0,0,5,2,0,0,0,35,13,0
38343,62,1,115023,1,0,6,0,4,1,0,0,40,38,0
38344,54,3,53833,5,0,13,0,4,1,0,0,40,38,1
38345,36,3,150057,1,0,3,0,4,1,0,0,65,38,0
38346,18,3,128086,5,1,5,3,4,1,0,0,18,38,0
38347,25,3,28473,1,0,2,0,4,1,0,0,40,38,0
38348,48,3,155509,1,1,2,1,2,0,0,0,40,38,0
38349,56,3,165315,5,0,2,0,4,1,0,0,70,41,0
38350,30,3,171889,4,1,12,3,4,0,0,0,24,38,0
38351,41,1,185057,3,2,3,4,4,0,0,0,40,38,0
38352,59,3,277034,3,2,12,4,4,1,0,0,60,38,1
38353,36,3,166606,5,0,2,0,4,1,0,0,40,38,0
38354,30,3,97453,3,2,11,4,4,0,0,0,54,38,0
38355,27,3,136094,3,1,5,3,4,1,0,0,40,38,0
38356,19,8,61855,3,1,14,2,4,0,0,0,30,38,0
38357,30,3,182771,0,1,7,1,1,1,0,0,15,2,0
38358,47,3,418961,1,2,11,4,2,0,0,0,25,38,0
38359,39,3,106961,3,0,11,0,4,1,0,0,40,38,1
38360,31,3,81846,3,0,0,0,1,1,0,0,40,38,0
38361,44,3,105936,1,2,0,4,4,0,0,0,40,38,0
38362,37,3,36425,3,1,7,1,4,0,0,0,40,38,0
38363,28,3,595088,1,0,2,0,4,1,0,0,63,38,0
38364,38,3,149018,3,0,2,0,4,1,0,0,40,38,0
38365,26,3,229613,3,2,6,1,4,0,0,0,40,38,0
38366,44,3,33521,1,0,3,0,4,1,0,0,40,38,1
38367,40,3,70539,1,0,11,0,4,1,4386,0,50,38,0
38368,53,6,105728,3,0,7,5,0,0,0,0,28,38,1
38369,31,3,193215,1,0,3,3,4,1,0,0,50,38,0
38370,18,3,137363,3,1,0,3,4,0,0,0,40,38,0
38371,43,4,104892,3,0,4,0,4,1,0,0,45,38,0
38372,30,3,149427,3,1,2,3,4,1,0,0,35,38,0
38373,19,6,176634,3,1,0,3,4,0,0,0,40,38,0
38374,36,3,183279,3,0,2,0,4,1,0,0,40,38,0
38375,19,8,225775,1,1,14,3,4,1,0,0,40,38,0
38376,25,3,202091,4,1,9,3,4,0,0,0,60,38,0
38377,36,3,123151,5,0,2,0,4,1,0,0,60,38,0
38378,22,3,168187,1,1,7,4,4,0,0,0,50,38,0
38379,42,0,33521,0,0,9,0,4,1,0,0,40,38,0
38380,33,6,243678,1,1,12,1,4,0,0,0,40,38,0
