,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group,loan_to_income_ratio,loan_to_emp_length_ratio,int_rate_to_loan_amt_ratio
22767,27,25200,RENT,0.0,VENTURE,C,2550,14.27,0,0.1,N,5,26-35,low-middle,small,0.10119047619047619,0.0,0.005596078431372549
22768,29,92000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,14000,6.03,0,0.15,N,8,26-35,high-middle,large,0.15217391304347827,0.00028571428571428574,0.00043071428571428574
22769,29,35000,OWN,0.0,VENTURE,C,10000,12.87,0,0.29,Y,8,26-35,low-middle,medium,0.2857142857142857,0.0,0.001287
22770,31,66000,RENT,9.0,HOMEIMPROVEMENT,B,2550,11.36,0,0.04,N,10,26-35,middle,small,0.038636363636363635,0.0035294117647058825,0.004454901960784314
22771,34,27000,RENT,3.0,VENTURE,B,2525,12.21,0,0.09,N,7,26-35,low-middle,small,0.09351851851851851,0.001188118811881188,0.004835643564356436
22772,31,40500,RENT,0.0,MEDICAL,C,12500,13.61,1,0.31,N,7,26-35,low-middle,large,0.30864197530864196,0.0,0.0010888
22773,35,92000,MORTGAGE,11.0,VENTURE,A,12000,6.99,0,0.13,N,8,26-35,high-middle,large,0.13043478260869565,0.0009166666666666666,0.0005825
22774,29,92000,MORTGAGE,3.0,VENTURE,B,24000,11.49,0,0.26,N,7,26-35,high-middle,very large,0.2608695652173913,0.000125,0.00047875
22775,29,92000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,12000,6.62,0,0.13,N,6,26-35,high-middle,large,0.13043478260869565,0.0006666666666666666,0.0005516666666666667
22776,31,42096,RENT,15.0,PERSONAL,B,12500,11.11,0,0.3,N,5,26-35,low-middle,large,0.2969403268719118,0.0012,0.0008887999999999999
22777,35,92000,MORTGAGE,19.0,MEDICAL,A,14400,6.99,0,0.16,N,10,26-35,high-middle,large,0.1565217391304348,0.0013194444444444445,0.00048541666666666666
22778,31,92000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,3500,5.79,0,0.04,N,6,26-35,high-middle,small,0.03804347826086957,0.0005714285714285715,0.0016542857142857143
22779,34,14400,RENT,2.0,PERSONAL,B,2500,10.0,1,0.17,N,5,26-35,low,small,0.1736111111111111,0.0008,0.004
22780,34,92000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,16000,11.11,0,0.17,N,7,26-35,high-middle,very large,0.17391304347826086,0.000875,0.000694375
22781,33,92000,MORTGAGE,8.0,EDUCATION,C,20000,13.06,0,0.22,N,10,26-35,high-middle,very large,0.21739130434782608,0.0004,0.000653
22782,33,92000,MORTGAGE,18.0,PERSONAL,A,12000,5.79,0,0.13,N,5,26-35,high-middle,large,0.13043478260869565,0.0015,0.0004825
22783,28,92000,MORTGAGE,11.0,EDUCATION,F,25000,19.29,0,0.27,Y,9,26-35,high-middle,very large,0.2717391304347826,0.00044,0.0007716
22784,27,14400,RENT,3.0,EDUCATION,F,2500,18.3,1,0.17,N,7,26-35,low,small,0.1736111111111111,0.0012,0.00732
22785,31,92000,MORTGAGE,10.0,EDUCATION,B,6000,11.86,0,0.07,N,9,26-35,high-middle,medium,0.06521739130434782,0.0016666666666666668,0.0019766666666666665
22786,28,92000,MORTGAGE,5.0,VENTURE,A,6000,6.76,0,0.07,N,9,26-35,high-middle,medium,0.06521739130434782,0.0008333333333333334,0.0011266666666666667
22787,34,92000,MORTGAGE,5.0,MEDICAL,A,10000,7.51,0,0.11,N,10,26-35,high-middle,medium,0.10869565217391304,0.0005,0.0007509999999999999
22788,28,68000,MORTGAGE,12.0,MEDICAL,F,24500,18.3,1,0.31,Y,6,26-35,middle,very large,0.3602941176470588,0.0004897959183673469,0.0007469387755102041
22789,27,92000,MORTGAGE,11.0,EDUCATION,B,18000,11.48,0,0.2,N,7,26-35,high-middle,very large,0.1956521739130435,0.0006111111111111111,0.0006377777777777778
22790,29,92000,MORTGAGE,8.0,PERSONAL,B,10000,11.26,0,0.11,N,9,26-35,high-middle,medium,0.10869565217391304,0.0008,0.001126
22791,34,92000,MORTGAGE,1.0,PERSONAL,A,9000,9.63,0,0.1,N,8,26-35,high-middle,medium,0.09782608695652174,0.00011111111111111112,0.00107
22792,27,18000,RENT,2.0,PERSONAL,D,2500,14.74,1,0.14,N,8,26-35,low,small,0.1388888888888889,0.0008,0.005896
22793,29,92004,MORTGAGE,12.0,VENTURE,B,10000,9.63,0,0.11,N,6,26-35,high-middle,medium,0.10869092648145733,0.0012,0.0009630000000000001
22794,31,19968,RENT,1.0,EDUCATION,B,2500,9.62,1,0.13,N,6,26-35,low,small,0.1252003205128205,0.0004,0.003848
22795,28,92004,MORTGAGE,2.0,VENTURE,A,7000,9.63,0,0.08,N,8,26-35,high-middle,medium,0.07608364853702013,0.00028571428571428574,0.0013757142857142859
22796,31,20000,RENT,7.0,EDUCATION,C,2500,12.53,0,0.13,Y,10,26-35,low,small,0.125,0.0028,0.005012
22797,27,68255,MORTGAGE,6.0,MEDICAL,E,17500,17.93,1,0.22,Y,10,26-35,middle,very large,0.25639147315215005,0.00034285714285714285,0.0010245714285714285
22798,28,34800,OWN,1.0,VENTURE,C,10000,12.99,0,0.29,N,9,26-35,low-middle,medium,0.28735632183908044,0.0001,0.001299
22799,28,48000,RENT,12.0,PERSONAL,D,12500,15.95,0,0.26,N,7,26-35,low-middle,large,0.2604166666666667,0.00096,0.001276
22800,27,92508,MORTGAGE,11.0,PERSONAL,A,13000,7.14,0,0.14,N,5,26-35,high-middle,large,0.1405283867341203,0.0008461538461538462,0.0005492307692307692
22801,27,34800,OWN,7.0,HOMEIMPROVEMENT,A,9500,7.51,0,0.27,N,10,26-35,low-middle,medium,0.27298850574712646,0.0007368421052631579,0.0007905263157894736
22802,29,92700,MORTGAGE,2.0,VENTURE,A,24000,6.91,0,0.26,N,8,26-35,high-middle,very large,0.2588996763754045,8.333333333333333e-05,0.0002879166666666667
22803,28,92800,MORTGAGE,0.0,MEDICAL,A,12500,9.63,0,0.13,N,9,26-35,high-middle,large,0.13469827586206898,0.0,0.0007704000000000001
22804,28,58000,RENT,3.0,EDUCATION,B,12500,11.71,0,0.22,N,7,26-35,middle,large,0.21551724137931033,0.00024,0.0009368000000000001
22805,27,93000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,7000,5.42,0,0.08,N,8,26-35,high-middle,medium,0.07526881720430108,0.0015714285714285715,0.0007742857142857142
22806,30,93000,MORTGAGE,11.0,HOMEIMPROVEMENT,C,18000,15.23,0,0.19,N,9,26-35,high-middle,very large,0.1935483870967742,0.0006111111111111111,0.0008461111111111112
22807,30,93000,MORTGAGE,6.0,EDUCATION,C,20000,13.49,0,0.22,N,10,26-35,high-middle,very large,0.21505376344086022,0.0003,0.0006745
22808,29,34500,OWN,7.0,VENTURE,A,20000,7.29,0,0.58,N,10,26-35,low-middle,very large,0.5797101449275363,0.00035,0.0003645
22809,33,34500,OWN,0.0,PERSONAL,B,10000,9.63,0,0.29,N,7,26-35,low-middle,medium,0.2898550724637681,0.0,0.0009630000000000001
22810,32,93000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,5.42,0,0.11,N,10,26-35,high-middle,medium,0.10752688172043011,0.0,0.000542
22811,31,93000,MORTGAGE,10.0,MEDICAL,A,3000,8.49,0,0.03,N,8,26-35,high-middle,small,0.03225806451612903,0.0033333333333333335,0.00283
22812,32,93000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,15000,12.99,0,0.16,N,10,26-35,high-middle,large,0.16129032258064516,0.0006,0.000866
22813,32,93000,MORTGAGE,16.0,VENTURE,B,21000,10.74,0,0.23,N,10,26-35,high-middle,very large,0.22580645161290322,0.0007619047619047619,0.0005114285714285714
22814,33,93000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,13000,7.51,0,0.14,N,6,26-35,high-middle,large,0.13978494623655913,0.0,0.0005776923076923077
22815,29,93000,MORTGAGE,9.0,PERSONAL,E,20000,16.82,0,0.22,N,8,26-35,high-middle,very large,0.21505376344086022,0.00045,0.0008410000000000001
22816,29,70004,RENT,0.0,EDUCATION,B,12500,8.88,0,0.18,N,7,26-35,middle,large,0.178561225072853,0.0,0.0007104
22817,27,93000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,16000,13.57,0,0.17,Y,10,26-35,high-middle,very large,0.17204301075268819,0.0003125,0.000848125
22818,30,93000,MORTGAGE,14.0,MEDICAL,B,22500,11.83,0,0.24,N,9,26-35,high-middle,very large,0.24193548387096775,0.0006222222222222223,0.0005257777777777778
22819,29,80000,RENT,5.0,MEDICAL,B,12500,11.71,0,0.16,N,7,26-35,high-middle,large,0.15625,0.0004,0.0009368000000000001
22820,27,101877,RENT,9.0,VENTURE,B,12500,11.99,0,0.12,N,7,26-35,high,large,0.12269697772804461,0.00072,0.0009592
22821,30,93132,MORTGAGE,10.0,HOMEIMPROVEMENT,A,2500,5.99,0,0.03,N,6,26-35,high-middle,small,0.02684361980844393,0.004,0.002396
22822,32,130000,RENT,0.0,PERSONAL,B,12500,9.99,0,0.1,N,6,26-35,high,large,0.09615384615384616,0.0,0.0007992
22823,28,150000,RENT,1.0,MEDICAL,C,12500,14.35,0,0.08,Y,8,26-35,high,large,0.08333333333333333,8e-05,0.001148
22824,27,93600,MORTGAGE,0.0,HOMEIMPROVEMENT,B,16000,11.58,0,0.17,N,5,26-35,high-middle,very large,0.17094017094017094,0.0,0.00072375
22825,28,54000,RENT,5.0,DEBTCONSOLIDATION,B,12700,11.71,1,0.24,N,7,26-35,middle,large,0.2351851851851852,0.0003937007874015748,0.0009220472440944883
22826,30,94000,MORTGAGE,13.0,EDUCATION,C,10000,14.27,0,0.11,N,6,26-35,high-middle,medium,0.10638297872340426,0.0013,0.0014269999999999999
22827,29,94000,MORTGAGE,13.0,PERSONAL,A,30000,6.62,0,0.32,N,7,26-35,high-middle,very large,0.3191489361702128,0.0004333333333333333,0.00022066666666666667
22828,29,94000,MORTGAGE,13.0,MEDICAL,B,4800,10.99,0,0.05,N,5,26-35,high-middle,small,0.05106382978723404,0.0027083333333333334,0.0022895833333333336
22829,35,94000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10000,7.49,0,0.11,N,9,26-35,high-middle,medium,0.10638297872340426,0.0002,0.000749
22830,27,35000,RENT,4.0,EDUCATION,B,12800,10.0,1,0.37,N,7,26-35,low-middle,large,0.3657142857142857,0.0003125,0.00078125
22831,30,30000,RENT,14.0,MEDICAL,C,12800,14.79,1,0.43,Y,9,26-35,low-middle,large,0.4266666666666667,0.00109375,0.00115546875
22832,31,94000,MORTGAGE,15.0,PERSONAL,A,3000,5.42,0,0.03,N,10,26-35,high-middle,small,0.031914893617021274,0.005,0.0018066666666666667
22833,30,38000,RENT,0.0,MEDICAL,A,12800,5.79,1,0.34,N,8,26-35,low-middle,large,0.3368421052631579,0.0,0.00045234375
22834,34,94000,MORTGAGE,3.0,MEDICAL,A,15000,6.54,0,0.16,N,5,26-35,high-middle,large,0.1595744680851064,0.0002,0.000436
22835,35,94000,MORTGAGE,9.0,VENTURE,B,15000,9.88,0,0.16,N,10,26-35,high-middle,large,0.1595744680851064,0.0006,0.0006586666666666667
22836,29,94000,MORTGAGE,9.0,PERSONAL,A,10000,7.51,0,0.11,N,7,26-35,high-middle,medium,0.10638297872340426,0.0009,0.0007509999999999999
22837,27,44640,RENT,0.0,MEDICAL,B,12800,11.83,0,0.29,N,9,26-35,low-middle,large,0.2867383512544803,0.0,0.00092421875
22838,35,46000,RENT,2.0,PERSONAL,C,12800,13.48,0,0.28,Y,8,26-35,low-middle,large,0.2782608695652174,0.00015625,0.001053125
22839,30,94104,OWN,15.0,VENTURE,C,14400,14.27,0,0.15,Y,7,26-35,high-middle,large,0.1530221882172915,0.0010416666666666667,0.0009909722222222223
22840,35,94500,MORTGAGE,0.0,MEDICAL,A,12000,6.62,0,0.13,N,7,26-35,high-middle,large,0.12698412698412698,0.0,0.0005516666666666667
22841,30,70125,MORTGAGE,2.0,MEDICAL,D,25000,15.33,1,0.3,Y,9,26-35,middle,very large,0.35650623885918004,8e-05,0.0006132
22842,27,94500,MORTGAGE,2.0,PERSONAL,C,10000,14.26,0,0.11,N,5,26-35,high-middle,medium,0.10582010582010581,0.0002,0.001426
22843,27,94700,MORTGAGE,8.0,EDUCATION,A,8000,7.49,0,0.08,N,7,26-35,high-middle,medium,0.08447729672650475,0.001,0.00093625
22844,31,62000,RENT,2.0,PERSONAL,B,12800,9.62,0,0.21,N,7,26-35,middle,large,0.2064516129032258,0.00015625,0.0007515625
22845,28,62000,RENT,2.0,MEDICAL,C,12800,13.16,0,0.21,Y,5,26-35,middle,large,0.2064516129032258,0.00015625,0.001028125
22846,33,94896,MORTGAGE,2.0,HOMEIMPROVEMENT,B,3500,11.89,0,0.04,N,7,26-35,high-middle,small,0.036882481874894624,0.0005714285714285715,0.0033971428571428573
22847,30,65000,RENT,11.0,VENTURE,D,12800,15.2,0,0.2,N,8,26-35,middle,large,0.19692307692307692,0.000859375,0.0011875
22848,29,65000,RENT,1.0,EDUCATION,B,12800,9.45,0,0.2,N,10,26-35,middle,large,0.19692307692307692,7.8125e-05,0.0007382812499999999
22849,28,70000,RENT,0.0,DEBTCONSOLIDATION,C,12800,13.57,0,0.18,N,6,26-35,middle,large,0.18285714285714286,0.0,0.0010601562500000001
22850,34,69000,RENT,0.0,VENTURE,D,12800,15.7,1,0.19,N,5,26-35,middle,large,0.1855072463768116,0.0,0.0012265625
22851,32,75000,RENT,3.0,VENTURE,D,12800,14.74,0,0.17,Y,9,26-35,middle,large,0.17066666666666666,0.000234375,0.0011515625
22852,27,80000,RENT,8.0,HOMEIMPROVEMENT,F,12800,18.67,0,0.16,Y,6,26-35,high-middle,large,0.16,0.000625,0.00145859375
22853,32,85000,RENT,5.0,MEDICAL,B,12800,10.75,0,0.15,N,7,26-35,high-middle,large,0.15058823529411763,0.000390625,0.00083984375
22854,27,104000,RENT,8.0,PERSONAL,A,12800,7.29,0,0.12,N,7,26-35,high,large,0.12307692307692308,0.000625,0.00056953125
22855,28,95000,MORTGAGE,13.0,VENTURE,B,15000,9.91,0,0.16,N,7,26-35,high-middle,large,0.15789473684210525,0.0008666666666666666,0.0006606666666666667
22856,28,95000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,3500,6.03,0,0.04,N,7,26-35,high-middle,small,0.03684210526315789,0.0034285714285714284,0.001722857142857143
22857,29,95000,MORTGAGE,6.0,VENTURE,A,35000,7.9,0,0.37,N,8,26-35,high-middle,very large,0.3684210526315789,0.00017142857142857143,0.00022571428571428571
22858,28,95000,OWN,3.0,VENTURE,B,4800,11.71,0,0.05,N,10,26-35,high-middle,small,0.05052631578947368,0.000625,0.0024395833333333335
22859,32,95000,MORTGAGE,16.0,PERSONAL,B,20000,10.65,0,0.21,N,5,26-35,high-middle,very large,0.21052631578947367,0.0008,0.0005325
22860,28,95000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,23450,7.9,0,0.25,N,5,26-35,high-middle,very large,0.2468421052631579,0.00021321961620469082,0.0003368869936034115
22861,31,95000,MORTGAGE,5.0,VENTURE,B,18000,11.71,0,0.19,N,9,26-35,high-middle,very large,0.18947368421052632,0.0002777777777777778,0.0006505555555555556
22862,32,95000,MORTGAGE,5.0,VENTURE,B,4800,10.99,0,0.05,N,8,26-35,high-middle,small,0.05052631578947368,0.0010416666666666667,0.0022895833333333336
22863,31,95000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,13200,12.99,0,0.14,Y,8,26-35,high-middle,large,0.13894736842105262,7.575757575757576e-05,0.000984090909090909
22864,30,96000,RENT,4.0,PERSONAL,C,12900,14.79,0,0.13,N,9,26-35,high-middle,large,0.134375,0.000310077519379845,0.0011465116279069766
22865,30,95000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,21000,11.99,0,0.22,N,5,26-35,high-middle,very large,0.22105263157894736,0.00028571428571428574,0.000570952380952381
22866,35,50000,RENT,16.0,MEDICAL,B,13000,10.25,0,0.26,N,8,26-35,low-middle,large,0.26,0.0012307692307692308,0.0007884615384615384
22867,30,95000,MORTGAGE,0.0,PERSONAL,D,6000,15.99,0,0.06,Y,7,26-35,high-middle,medium,0.06315789473684211,0.0,0.002665
22868,27,95000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,25000,10.99,0,0.26,N,5,26-35,high-middle,very large,0.2631578947368421,0.00036,0.0004396
22869,30,44500,RENT,2.0,MEDICAL,E,13000,16.32,1,0.29,N,6,26-35,low-middle,large,0.29213483146067415,0.00015384615384615385,0.0012553846153846155
22870,31,46000,RENT,1.0,VENTURE,D,13000,14.59,1,0.28,N,9,26-35,low-middle,large,0.2826086956521739,7.692307692307693e-05,0.0011223076923076922
22871,30,95000,MORTGAGE,6.0,PERSONAL,A,4000,5.99,0,0.04,N,9,26-35,high-middle,small,0.042105263157894736,0.0015,0.0014975000000000001
22872,30,95000,MORTGAGE,4.0,MEDICAL,B,5600,11.63,0,0.06,N,5,26-35,high-middle,medium,0.05894736842105263,0.0007142857142857143,0.0020767857142857146
22873,34,52809,RENT,18.0,VENTURE,B,13000,10.62,0,0.25,N,9,26-35,middle,large,0.24617016038932757,0.0013846153846153845,0.0008169230769230768
22874,30,95000,MORTGAGE,14.0,VENTURE,A,5000,6.99,0,0.05,N,10,26-35,high-middle,small,0.05263157894736842,0.0028,0.001398
22875,28,55000,RENT,10.0,EDUCATION,B,13000,10.99,0,0.24,N,8,26-35,middle,large,0.23636363636363636,0.0007692307692307692,0.0008453846153846154
22876,27,55000,RENT,11.0,DEBTCONSOLIDATION,B,13000,8.88,0,0.24,N,6,26-35,middle,large,0.23636363636363636,0.0008461538461538462,0.0006830769230769232
22877,33,95000,MORTGAGE,17.0,MEDICAL,A,3600,8.49,0,0.04,N,10,26-35,high-middle,small,0.037894736842105266,0.004722222222222222,0.0023583333333333334
22878,27,95000,MORTGAGE,6.0,PERSONAL,C,15000,12.68,0,0.16,N,9,26-35,high-middle,large,0.15789473684210525,0.0004,0.0008453333333333334
22879,32,33600,OWN,0.0,EDUCATION,D,8000,16.02,0,0.24,N,7,26-35,low-middle,medium,0.23809523809523808,0.0,0.0020025
22880,28,95000,MORTGAGE,0.0,MEDICAL,C,11000,13.06,0,0.12,Y,9,26-35,high-middle,large,0.11578947368421053,0.0,0.0011872727272727274
22881,28,95000,MORTGAGE,12.0,EDUCATION,B,35000,9.63,0,0.37,N,5,26-35,high-middle,very large,0.3684210526315789,0.00034285714285714285,0.00027514285714285716
22882,32,95000,MORTGAGE,9.0,PERSONAL,A,8500,5.79,0,0.09,N,6,26-35,high-middle,medium,0.08947368421052632,0.0010588235294117646,0.0006811764705882353
22883,33,95000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,11200,7.29,0,0.12,N,8,26-35,high-middle,large,0.11789473684210526,0.00035714285714285714,0.0006508928571428572
22884,27,57996,RENT,8.0,DEBTCONSOLIDATION,C,13000,13.92,0,0.22,Y,7,26-35,middle,large,0.22415338988895786,0.0006153846153846154,0.0010707692307692308
22885,27,58000,RENT,3.0,VENTURE,B,13000,11.58,0,0.22,N,7,26-35,middle,large,0.22413793103448276,0.00023076923076923076,0.0008907692307692308
22886,31,70550,MORTGAGE,9.0,MEDICAL,F,18000,19.74,1,0.22,Y,10,26-35,middle,very large,0.25513819985825653,0.0005,0.0010966666666666666
22887,27,33600,OWN,1.0,PERSONAL,B,21250,8.88,0,0.63,N,6,26-35,low-middle,very large,0.6324404761904762,4.705882352941177e-05,0.0004178823529411765
22888,33,95000,MORTGAGE,17.0,MEDICAL,A,12000,7.29,0,0.13,N,6,26-35,high-middle,large,0.12631578947368421,0.0014166666666666668,0.0006075
22889,29,59000,RENT,6.0,EDUCATION,B,13000,11.49,0,0.22,N,10,26-35,middle,large,0.22033898305084745,0.00046153846153846153,0.0008838461538461539
22890,28,54000,RENT,2.0,EDUCATION,C,13000,15.23,1,0.24,N,9,26-35,middle,large,0.24074074074074073,0.00015384615384615385,0.0011715384615384615
22891,32,95000,MORTGAGE,3.0,PERSONAL,B,18000,11.11,0,0.19,N,8,26-35,high-middle,very large,0.18947368421052632,0.00016666666666666666,0.0006172222222222222
22892,33,95000,MORTGAGE,4.0,VENTURE,A,8000,5.79,0,0.08,N,10,26-35,high-middle,medium,0.08421052631578947,0.0005,0.00072375
22893,35,61211,RENT,13.0,HOMEIMPROVEMENT,A,13000,6.54,0,0.21,N,9,26-35,middle,large,0.21238012775481532,0.001,0.000503076923076923
22894,29,95000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,2400,13.72,0,0.03,N,9,26-35,high-middle,small,0.02526315789473684,0.0016666666666666668,0.005716666666666667
22895,32,95000,MORTGAGE,12.0,EDUCATION,A,9000,5.42,0,0.09,N,7,26-35,high-middle,medium,0.09473684210526316,0.0013333333333333333,0.0006022222222222222
22896,28,62496,RENT,1.0,DEBTCONSOLIDATION,B,13000,10.37,0,0.21,N,8,26-35,middle,large,0.20801331285202254,7.692307692307693e-05,0.0007976923076923076
22897,32,64000,RENT,1.0,EDUCATION,B,13000,10.99,0,0.2,N,9,26-35,middle,large,0.203125,7.692307692307693e-05,0.0008453846153846154
22898,27,64000,RENT,2.0,HOMEIMPROVEMENT,C,13000,13.11,0,0.2,N,10,26-35,middle,large,0.203125,0.00015384615384615385,0.0010084615384615384
22899,28,95000,OWN,4.0,HOMEIMPROVEMENT,B,25000,9.62,0,0.26,N,8,26-35,high-middle,very large,0.2631578947368421,0.00016,0.0003848
22900,29,95000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,20000,6.54,0,0.21,N,9,26-35,high-middle,very large,0.21052631578947367,0.0002,0.000327
22901,30,95000,MORTGAGE,14.0,PERSONAL,B,25000,11.12,0,0.26,N,6,26-35,high-middle,very large,0.2631578947368421,0.00056,0.00044479999999999997
22902,35,95000,MORTGAGE,17.0,HOMEIMPROVEMENT,B,15000,11.49,0,0.16,N,10,26-35,high-middle,large,0.15789473684210525,0.0011333333333333334,0.000766
22903,28,95000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,5000,7.51,0,0.05,N,5,26-35,high-middle,small,0.05263157894736842,0.0,0.0015019999999999999
22904,30,95000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4000,7.14,0,0.04,N,10,26-35,high-middle,small,0.042105263157894736,0.0,0.001785
22905,28,95000,MORTGAGE,5.0,VENTURE,A,5000,7.88,0,0.05,N,7,26-35,high-middle,small,0.05263157894736842,0.001,0.001576
22906,32,95000,MORTGAGE,13.0,HOMEIMPROVEMENT,D,8000,14.84,0,0.08,N,9,26-35,high-middle,medium,0.08421052631578947,0.001625,0.0018549999999999999
22907,32,95000,MORTGAGE,2.0,PERSONAL,A,5000,7.51,0,0.05,N,10,26-35,high-middle,small,0.05263157894736842,0.0004,0.0015019999999999999
22908,28,95000,MORTGAGE,5.0,EDUCATION,C,12000,13.11,0,0.13,N,9,26-35,high-middle,large,0.12631578947368421,0.0004166666666666667,0.0010925
22909,28,95000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,18000,7.88,0,0.19,N,10,26-35,high-middle,very large,0.18947368421052632,0.0,0.00043777777777777776
22910,28,95000,MORTGAGE,0.0,MEDICAL,B,4500,10.99,0,0.05,N,7,26-35,high-middle,small,0.04736842105263158,0.0,0.0024422222222222224
22911,32,65004,RENT,0.0,DEBTCONSOLIDATION,C,13000,12.53,0,0.2,N,6,26-35,middle,large,0.19998769306504216,0.0,0.0009638461538461538
22912,32,95000,MORTGAGE,16.0,HOMEIMPROVEMENT,A,9000,7.88,0,0.09,N,9,26-35,high-middle,medium,0.09473684210526316,0.0017777777777777779,0.0008755555555555555
22913,27,61000,RENT,7.0,PERSONAL,B,13000,10.59,1,0.21,N,8,26-35,middle,large,0.21311475409836064,0.0005384615384615384,0.0008146153846153846
22914,27,95000,MORTGAGE,11.0,DEBTCONSOLIDATION,C,18000,13.48,0,0.19,N,9,26-35,high-middle,very large,0.18947368421052632,0.0006111111111111111,0.0007488888888888889
22915,31,67000,RENT,0.0,MEDICAL,C,13000,13.06,0,0.19,N,10,26-35,middle,large,0.19402985074626866,0.0,0.0010046153846153846
22916,30,95000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,7.51,0,0.11,N,9,26-35,high-middle,medium,0.10526315789473684,0.0,0.0007509999999999999
22917,31,95000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,15000,11.14,0,0.16,N,5,26-35,high-middle,large,0.15789473684210525,0.0003333333333333333,0.0007426666666666668
22918,28,70000,RENT,0.0,MEDICAL,B,13000,12.18,0,0.19,N,7,26-35,middle,large,0.18571428571428572,0.0,0.0009369230769230769
22919,30,95000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,12000,8.94,0,0.13,N,5,26-35,high-middle,large,0.12631578947368421,0.0005,0.000745
22920,34,66996,RENT,4.0,DEBTCONSOLIDATION,D,13000,15.2,1,0.19,Y,9,26-35,middle,large,0.19404143530957071,0.0003076923076923077,0.0011692307692307692
22921,29,76000,RENT,2.0,VENTURE,B,13000,10.25,0,0.17,N,8,26-35,high-middle,large,0.17105263157894737,0.00015384615384615385,0.0007884615384615384
22922,32,78000,RENT,0.0,VENTURE,C,13000,12.87,0,0.17,Y,10,26-35,high-middle,large,0.16666666666666666,0.0,0.00099
22923,31,95000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,25000,10.08,0,0.26,N,6,26-35,high-middle,very large,0.2631578947368421,4e-05,0.0004032
22924,33,95000,MORTGAGE,1.0,EDUCATION,D,24000,12.92,0,0.25,Y,5,26-35,high-middle,very large,0.25263157894736843,4.1666666666666665e-05,0.0005383333333333334
22925,29,84000,RENT,9.0,DEBTCONSOLIDATION,C,13000,12.53,0,0.15,Y,7,26-35,high-middle,large,0.15476190476190477,0.0006923076923076923,0.0009638461538461538
22926,27,95004,MORTGAGE,1.0,PERSONAL,A,15000,7.51,0,0.16,N,9,26-35,high-middle,large,0.15788808892257167,6.666666666666667e-05,0.0005006666666666666
22927,31,95004,MORTGAGE,3.0,PERSONAL,D,25000,16.07,0,0.26,Y,8,26-35,high-middle,very large,0.2631468148709528,0.00012,0.0006428
22928,35,90000,RENT,4.0,PERSONAL,A,13000,9.32,0,0.14,N,9,26-35,high-middle,large,0.14444444444444443,0.0003076923076923077,0.0007169230769230769
22929,35,95142,MORTGAGE,18.0,PERSONAL,D,12000,14.84,0,0.13,Y,9,26-35,high-middle,large,0.12612726240776945,0.0015,0.0012366666666666667
22930,32,95200,MORTGAGE,15.0,MEDICAL,A,15000,5.99,0,0.16,N,8,26-35,high-middle,large,0.15756302521008403,0.001,0.00039933333333333335
22931,35,83234,MORTGAGE,19.0,DEBTCONSOLIDATION,D,10000,18.25,1,0.12,Y,9,26-35,high-middle,medium,0.12014321070716294,0.0019,0.001825
22932,29,92250,RENT,2.0,MEDICAL,B,13000,10.99,0,0.14,N,9,26-35,high-middle,large,0.14092140921409213,0.00015384615384615385,0.0008453846153846154
22933,27,95500,MORTGAGE,3.0,PERSONAL,E,20000,15.95,0,0.21,Y,6,26-35,high-middle,very large,0.2094240837696335,0.00015,0.0007974999999999999
22934,28,95680,MORTGAGE,12.0,VENTURE,A,17000,7.88,0,0.18,N,7,26-35,high-middle,very large,0.17767558528428093,0.0007058823529411765,0.0004635294117647059
22935,28,95827,MORTGAGE,11.0,EDUCATION,E,16000,14.5,0,0.17,N,7,26-35,high-middle,very large,0.16696755611675207,0.0006875,0.00090625
22936,30,96000,MORTGAGE,8.0,EDUCATION,C,18000,13.49,0,0.19,N,7,26-35,high-middle,very large,0.1875,0.00044444444444444447,0.0007494444444444445
