,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group,loan_to_income_ratio,loan_to_emp_length_ratio,int_rate_to_loan_amt_ratio
20214,27,40000,RENT,11.0,VENTURE,B,8000,11.99,0,0.2,N,7,26-35,low-middle,medium,0.2,0.001375,0.00149875
16057,31,138000,RENT,0.0,PERSONAL,D,24000,15.65,1,0.17,Y,5,26-35,high,very large,0.17391304347826086,0.0,0.0006520833333333334
706,24,22000,OWN,1.0,DEBTCONSOLIDATION,D,3000,16.0,0,0.14,Y,2,20-25,low,small,0.13636363636363635,0.0003333333333333333,0.005333333333333333
11329,24,69000,RENT,2.0,DEBTCONSOLIDATION,B,12000,10.2,1,0.17,N,4,20-25,middle,large,0.17391304347826086,0.00016666666666666666,0.00085
21592,28,74778,MORTGAGE,13.0,PERSONAL,C,6000,13.98,0,0.08,N,9,26-35,middle,medium,0.08023750300890636,0.0021666666666666666,0.00233
6630,25,48000,MORTGAGE,8.0,PERSONAL,A,2250,8.49,1,0.05,N,3,20-25,low-middle,small,0.046875,0.0035555555555555557,0.0037733333333333334
17418,30,36000,MORTGAGE,2.0,VENTURE,A,3000,6.39,0,0.08,N,10,26-35,low-middle,small,0.08333333333333333,0.0006666666666666666,0.00213
2845,21,26400,RENT,0.0,DEBTCONSOLIDATION,C,3600,14.27,0,0.14,Y,3,20-25,low-middle,small,0.13636363636363635,0.0,0.003963888888888889
28066,46,8088,RENT,15.0,MEDICAL,D,1600,14.42,1,0.2,Y,11,36-45,low,small,0.19782393669634027,0.009375,0.0090125
26714,36,47000,MORTGAGE,4.0,MEDICAL,D,4900,14.11,1,0.1,N,11,26-35,low-middle,small,0.10425531914893617,0.0008163265306122449,0.0028795918367346936
1890,21,38000,RENT,5.0,EDUCATION,B,13500,9.91,1,0.36,N,3,20-25,low-middle,large,0.35526315789473684,0.00037037037037037035,0.0007340740740740741
15734,32,288000,MORTGAGE,8.0,DEBTCONSOLIDATION,D,25000,14.83,1,0.09,Y,10,26-35,high,very large,0.08680555555555555,0.00032,0.0005932
16213,27,81500,RENT,2.0,HOMEIMPROVEMENT,E,20000,17.51,1,0.25,Y,8,26-35,high-middle,very large,0.24539877300613497,0.0001,0.0008755000000000001
12598,22,105000,MORTGAGE,6.0,MEDICAL,A,12000,6.62,0,0.11,N,4,20-25,high,large,0.11428571428571428,0.0005,0.0005516666666666667
21379,28,72000,MORTGAGE,12.0,MEDICAL,A,4500,6.62,0,0.06,N,8,26-35,middle,small,0.0625,0.0026666666666666666,0.0014711111111111112
22965,33,96000,MORTGAGE,0.0,VENTURE,C,8000,13.72,0,0.08,N,9,26-35,high-middle,medium,0.08333333333333333,0.0,0.0017150000000000002
12906,23,111150,MORTGAGE,1.0,DEBTCONSOLIDATION,A,10000,8.0,0,0.09,N,3,20-25,high,medium,0.0899685110211426,0.0001,0.0008
10164,23,75000,MORTGAGE,0.0,EDUCATION,B,12000,9.62,0,0.16,N,2,20-25,middle,large,0.16,0.0,0.0008016666666666666
2916,21,36000,RENT,3.0,HOMEIMPROVEMENT,B,11000,10.37,1,0.31,N,4,20-25,low-middle,large,0.3055555555555556,0.00027272727272727274,0.0009427272727272727
27365,38,78000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3225,5.79,0,0.04,N,13,36-45,high-middle,small,0.041346153846153845,0.0,0.0017953488372093023
2653,22,17004,RENT,5.0,DEBTCONSOLIDATION,A,3250,6.91,1,0.19,N,2,20-25,low,small,0.191131498470948,0.0015384615384615385,0.002126153846153846
8745,24,65000,MORTGAGE,8.0,PERSONAL,B,10000,11.99,0,0.15,N,4,20-25,middle,medium,0.15384615384615385,0.0008,0.001199
22667,28,39600,RENT,2.0,VENTURE,E,2800,16.77,1,0.07,Y,7,26-35,low-middle,small,0.0707070707070707,0.0007142857142857143,0.005989285714285714
7829,25,48000,RENT,2.0,PERSONAL,C,8000,13.11,0,0.17,N,4,20-25,low-middle,medium,0.16666666666666666,0.00025,0.00163875
18212,27,30000,RENT,2.0,DEBTCONSOLIDATION,E,5000,17.99,1,0.17,Y,10,26-35,low-middle,small,0.16666666666666666,0.0004,0.0035979999999999996
2872,22,36000,RENT,2.0,EDUCATION,C,3600,12.99,0,0.1,N,2,20-25,low-middle,small,0.1,0.0005555555555555556,0.003608333333333333
2249,22,29244,RENT,0.0,DEBTCONSOLIDATION,D,3000,13.3,1,0.1,Y,2,20-25,low-middle,small,0.10258514567090685,0.0,0.004433333333333333
665,25,74004,RENT,2.0,PERSONAL,E,20000,15.95,1,0.27,Y,4,20-25,middle,very large,0.2702556618561159,0.0001,0.0007974999999999999
1456,23,17688,RENT,0.0,PERSONAL,B,1700,11.11,0,0.1,N,3,20-25,low,small,0.09611035730438716,0.0,0.006535294117647058
8045,25,60000,OTHER,3.0,DEBTCONSOLIDATION,B,5000,11.14,0,0.08,N,3,20-25,middle,small,0.08333333333333333,0.0006,0.002228
7985,23,15000,RENT,3.0,DEBTCONSOLIDATION,B,5175,12.18,1,0.34,N,2,20-25,low,medium,0.345,0.0005797101449275362,0.002353623188405797
12446,26,100000,MORTGAGE,0.0,EDUCATION,C,10000,14.26,0,0.1,N,2,20-25,high-middle,medium,0.1,0.0,0.001426
26148,36,33000,RENT,2.0,HOMEIMPROVEMENT,D,10800,14.96,1,0.33,Y,15,26-35,low-middle,large,0.32727272727272727,0.00018518518518518518,0.0013851851851851853
13669,26,77368,RENT,1.0,VENTURE,B,15000,10.0,0,0.19,N,3,20-25,high-middle,large,0.19387860614207425,6.666666666666667e-05,0.0006666666666666666
27691,37,88000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,6000,11.99,1,0.07,N,12,36-45,high-middle,medium,0.06818181818181818,0.0005,0.0019983333333333333
9624,26,34000,RENT,4.0,PERSONAL,E,4200,16.82,1,0.12,Y,3,20-25,low-middle,small,0.12352941176470589,0.0009523809523809524,0.004004761904761905
15405,22,107000,MORTGAGE,6.0,HOMEIMPROVEMENT,E,24000,19.69,1,0.22,Y,4,20-25,high,very large,0.22429906542056074,0.00025,0.0008204166666666667
12581,24,104000,MORTGAGE,9.0,PERSONAL,B,14000,9.99,0,0.13,N,3,20-25,high,large,0.1346153846153846,0.0006428571428571428,0.0007135714285714285
19172,31,50000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,12000,7.88,0,0.24,N,6,26-35,low-middle,large,0.24,8.333333333333333e-05,0.0006566666666666666
7175,21,12720,RENT,1.0,EDUCATION,A,7500,7.05,1,0.59,N,4,20-25,low,medium,0.589622641509434,0.00013333333333333334,0.00094
17263,30,35000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,5200,9.88,0,0.15,N,6,26-35,low-middle,medium,0.14857142857142858,0.0003846153846153846,0.0019000000000000002
19385,32,75000,RENT,2.0,PERSONAL,C,7000,12.61,0,0.09,N,6,26-35,middle,medium,0.09333333333333334,0.00028571428571428574,0.0018014285714285714
9475,25,70000,MORTGAGE,9.0,VENTURE,B,20000,10.59,0,0.29,N,2,20-25,middle,very large,0.2857142857142857,0.00045,0.0005295
9354,22,30712,RENT,3.0,DEBTCONSOLIDATION,D,10000,15.65,1,0.33,Y,4,20-25,low-middle,medium,0.32560562646522534,0.0003,0.001565
15925,27,168000,MORTGAGE,5.0,DEBTCONSOLIDATION,F,24000,17.26,1,0.14,N,9,26-35,high,very large,0.14285714285714285,0.00020833333333333335,0.0007191666666666668
24556,32,32004,RENT,16.0,MEDICAL,B,4000,11.49,0,0.12,N,10,26-35,low-middle,small,0.1249843769528809,0.004,0.0028725
23520,27,110004,MORTGAGE,5.0,PERSONAL,C,25000,12.73,0,0.23,Y,6,26-35,high,very large,0.22726446311043236,0.0002,0.0005092
8408,23,26000,RENT,4.0,EDUCATION,B,8300,9.99,1,0.32,N,4,20-25,low-middle,medium,0.3192307692307692,0.00048192771084337347,0.0012036144578313254
16699,34,30000,RENT,2.0,HOMEIMPROVEMENT,B,14975,12.53,1,0.5,N,10,26-35,low-middle,large,0.49916666666666665,0.0001335559265442404,0.0008367278797996661
25933,37,28800,MORTGAGE,3.0,VENTURE,A,4000,6.54,0,0.14,N,17,36-45,low-middle,small,0.1388888888888889,0.00075,0.001635
20842,32,59000,MORTGAGE,0.0,MEDICAL,C,3500,13.72,1,0.06,N,6,26-35,middle,small,0.059322033898305086,0.0,0.00392
19908,28,31000,RENT,1.0,HOMEIMPROVEMENT,D,7500,15.31,1,0.24,Y,5,26-35,low-middle,medium,0.24193548387096775,0.00013333333333333334,0.0020413333333333334
8037,22,16320,RENT,0.0,DEBTCONSOLIDATION,B,5000,12.53,1,0.31,N,2,20-25,low,small,0.30637254901960786,0.0,0.002506
23852,31,123000,MORTGAGE,15.0,VENTURE,C,19000,13.47,0,0.15,Y,9,26-35,high,very large,0.15447154471544716,0.0007894736842105263,0.0007089473684210527
5307,24,16800,RENT,2.0,DEBTCONSOLIDATION,D,6000,14.84,1,0.36,Y,4,20-25,low,medium,0.35714285714285715,0.0003333333333333333,0.0024733333333333335
25389,33,87000,MORTGAGE,1.0,PERSONAL,D,5000,14.96,0,0.06,N,6,26-35,high-middle,small,0.05747126436781609,0.0002,0.0029920000000000003
22599,30,90000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,7000,11.71,0,0.08,N,10,26-35,high-middle,medium,0.07777777777777778,0.00028571428571428574,0.001672857142857143
3572,26,30000,RENT,1.0,EDUCATION,D,4200,16.49,1,0.14,N,3,20-25,low-middle,small,0.14,0.0002380952380952381,0.0039261904761904755
20095,33,19200,RENT,0.0,MEDICAL,A,8000,7.66,1,0.42,N,6,26-35,low,medium,0.4166666666666667,0.0,0.0009575
4339,22,44004,RENT,2.0,EDUCATION,A,5000,8.9,0,0.11,N,3,20-25,low-middle,small,0.11362603399690938,0.0004,0.0017800000000000001
2688,22,29280,MORTGAGE,0.0,EDUCATION,C,12000,11.66,1,0.41,Y,3,20-25,low-middle,large,0.4098360655737705,0.0,0.0009716666666666667
19595,33,66000,RENT,2.0,VENTURE,D,6400,14.96,1,0.1,N,7,26-35,middle,medium,0.09696969696969697,0.0003125,0.0023375
6364,26,25000,RENT,4.0,MEDICAL,D,6500,14.09,1,0.26,Y,2,20-25,low,medium,0.26,0.0006153846153846154,0.0021676923076923075
849,24,50000,RENT,1.0,MEDICAL,B,18000,12.42,1,0.36,N,4,20-25,low-middle,very large,0.36,5.555555555555556e-05,0.00069
4735,23,58000,RENT,4.0,PERSONAL,C,5000,13.16,0,0.09,N,3,20-25,middle,small,0.08620689655172414,0.0008,0.0026320000000000002
20948,27,54000,RENT,4.0,PERSONAL,D,9600,12.17,1,0.18,Y,9,26-35,middle,medium,0.17777777777777778,0.0004166666666666667,0.0012677083333333334
9340,21,36000,RENT,5.0,PERSONAL,B,10000,11.48,0,0.28,N,4,20-25,low-middle,medium,0.2777777777777778,0.0005,0.0011480000000000001
18597,33,68004,RENT,17.0,EDUCATION,C,5000,13.49,0,0.07,N,8,26-35,middle,small,0.07352508675960237,0.0034,0.002698
1530,26,29000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,7200,8.49,0,0.25,N,4,20-25,low-middle,medium,0.2482758620689655,0.001388888888888889,0.0011791666666666667
14205,24,74900,MORTGAGE,8.0,HOMEIMPROVEMENT,A,3500,6.39,0,0.05,N,3,20-25,middle,small,0.04672897196261682,0.002285714285714286,0.0018257142857142855
26539,47,48000,MORTGAGE,13.0,MEDICAL,B,16750,10.62,0,0.35,N,12,46-55,low-middle,very large,0.3489583333333333,0.0007761194029850746,0.0006340298507462686
18089,32,41600,MORTGAGE,2.0,VENTURE,B,13200,11.71,0,0.32,N,7,26-35,low-middle,large,0.3173076923076923,0.00015151515151515152,0.0008871212121212121
20664,27,63000,OTHER,2.0,DEBTCONSOLIDATION,A,4500,9.63,0,0.07,N,8,26-35,middle,small,0.07142857142857142,0.00044444444444444447,0.00214
26775,41,58500,RENT,17.0,PERSONAL,D,7150,15.99,1,0.12,Y,16,36-45,middle,medium,0.12222222222222222,0.0023776223776223776,0.0022363636363636366
13830,26,91800,RENT,7.0,MEDICAL,C,15450,10.91,1,0.14,Y,3,20-25,high-middle,very large,0.16830065359477125,0.0004530744336569579,0.0007061488673139159
22179,31,81600,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4000,13.57,0,0.05,N,7,26-35,high-middle,small,0.049019607843137254,0.0,0.0033925
5924,24,58668,RENT,8.0,MEDICAL,D,6000,15.05,1,0.1,Y,4,20-25,middle,medium,0.1022704029453876,0.0013333333333333333,0.0025083333333333333
4024,22,42000,MORTGAGE,6.0,EDUCATION,C,15000,13.49,0,0.36,Y,4,20-25,low-middle,large,0.35714285714285715,0.0004,0.0008993333333333334
11303,25,68500,RENT,4.0,EDUCATION,C,12000,13.16,1,0.18,Y,2,20-25,middle,large,0.17518248175182483,0.0003333333333333333,0.0010966666666666666
11409,22,86400,MORTGAGE,6.0,PERSONAL,C,24000,13.85,0,0.28,N,2,20-25,high-middle,very large,0.2777777777777778,0.00025,0.0005770833333333333
16872,29,30992,MORTGAGE,3.0,EDUCATION,B,8000,11.58,1,0.26,N,9,26-35,low-middle,medium,0.2581311306143521,0.000375,0.0014475
3866,26,45000,RENT,2.0,PERSONAL,C,4800,13.06,0,0.11,Y,4,20-25,low-middle,small,0.10666666666666667,0.0004166666666666667,0.0027208333333333334
21562,29,54000,RENT,12.0,PERSONAL,B,10000,11.71,1,0.19,N,7,26-35,middle,medium,0.18518518518518517,0.0012,0.0011710000000000002
12833,26,110000,MORTGAGE,5.0,PERSONAL,B,15000,11.11,0,0.14,N,3,20-25,high,large,0.13636363636363635,0.0003333333333333333,0.0007406666666666666
25110,27,40000,RENT,8.0,PERSONAL,B,12000,10.37,0,0.3,N,9,26-35,low-middle,large,0.3,0.0006666666666666666,0.0008641666666666666
11357,23,80000,RENT,1.0,MEDICAL,A,12000,6.62,0,0.15,N,4,20-25,high-middle,large,0.15,8.333333333333333e-05,0.0005516666666666667
8992,26,66000,MORTGAGE,7.0,PERSONAL,B,4000,11.99,0,0.06,N,2,20-25,middle,small,0.06060606060606061,0.00175,0.0029975
11924,24,32000,RENT,4.0,HOMEIMPROVEMENT,B,12800,12.42,1,0.4,N,3,20-25,low-middle,large,0.4,0.0003125,0.0009703125
5224,25,58650,RENT,7.0,MEDICAL,D,5600,14.84,1,0.08,N,4,20-25,middle,medium,0.09548167092924126,0.00125,0.00265
24137,28,140000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,5000,11.49,0,0.04,N,9,26-35,high,small,0.03571428571428571,0.0022,0.002298
26632,39,60520,RENT,6.0,MEDICAL,D,6000,15.33,1,0.08,Y,15,36-45,middle,medium,0.0991407799074686,0.001,0.002555
5040,21,21700,RENT,2.0,HOMEIMPROVEMENT,D,5500,14.91,1,0.25,N,2,20-25,low,medium,0.2534562211981567,0.0003636363636363636,0.002710909090909091
25193,27,65000,RENT,12.0,MEDICAL,C,5000,13.99,0,0.08,Y,7,26-35,middle,small,0.07692307692307693,0.0024,0.002798
7023,25,55000,OWN,9.0,EDUCATION,C,10000,13.57,0,0.18,Y,2,20-25,middle,medium,0.18181818181818182,0.0009,0.0013570000000000001
6379,23,32000,RENT,0.0,EDUCATION,A,6500,7.88,0,0.2,N,4,20-25,low-middle,medium,0.203125,0.0,0.0012123076923076922
25051,27,120000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8400,7.14,0,0.07,N,6,26-35,high,medium,0.07,0.0004761904761904762,0.00085
8573,26,58000,MORTGAGE,1.0,MEDICAL,D,25000,13.55,1,0.43,Y,4,20-25,middle,very large,0.43103448275862066,4e-05,0.0005420000000000001
28412,52,84000,RENT,3.0,VENTURE,A,18000,8.49,0,0.21,N,24,46-55,high-middle,very large,0.21428571428571427,0.00016666666666666666,0.0004716666666666667
769,22,14400,RENT,2.0,VENTURE,E,1000,16.69,1,0.07,Y,3,20-25,low,small,0.06944444444444445,0.002,0.01669
17885,29,13200,RENT,3.0,VENTURE,D,4475,16.89,1,0.34,N,9,26-35,low,small,0.3390151515151515,0.000670391061452514,0.003774301675977654
5500,24,43000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,3000,10.99,1,0.07,N,3,20-25,low-middle,small,0.06976744186046512,0.0006666666666666666,0.0036633333333333335
4272,21,40000,RENT,3.0,VENTURE,B,5000,9.25,0,0.13,N,4,20-25,low-middle,small,0.125,0.0006,0.00185
24526,29,480000,MORTGAGE,6.0,MEDICAL,A,6500,5.42,0,0.01,N,6,26-35,high,medium,0.013541666666666667,0.0009230769230769231,0.0008338461538461539
11872,26,51000,RENT,10.0,DEBTCONSOLIDATION,E,12500,14.18,1,0.25,N,4,20-25,middle,large,0.24509803921568626,0.0008,0.0011344
22094,32,80000,OWN,2.0,VENTURE,B,10000,11.14,0,0.13,N,9,26-35,high-middle,medium,0.125,0.0002,0.001114
13586,22,137004,MORTGAGE,3.0,VENTURE,A,10000,5.79,0,0.07,N,2,20-25,high,medium,0.0729905696184053,0.0003,0.000579
7531,22,53000,MORTGAGE,6.0,EDUCATION,C,25000,13.8,1,0.47,N,3,20-25,middle,very large,0.4716981132075472,0.00024,0.0005520000000000001
24042,27,119000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,30000,18.25,1,0.25,N,7,26-35,high,very large,0.25210084033613445,0.00023333333333333333,0.0006083333333333333
18655,28,96000,RENT,5.0,VENTURE,B,5000,11.12,0,0.05,N,7,26-35,high-middle,small,0.052083333333333336,0.001,0.002224
3971,24,87996,RENT,8.0,DEBTCONSOLIDATION,D,10000,14.84,1,0.11,Y,2,20-25,high-middle,medium,0.11364152916041638,0.0008,0.001484
14717,25,61200,MORTGAGE,1.0,PERSONAL,A,5650,7.66,0,0.09,N,2,20-25,middle,medium,0.0923202614379085,0.00017699115044247788,0.0013557522123893806
27560,36,48000,RENT,8.0,PERSONAL,A,12150,5.79,0,0.25,N,14,26-35,low-middle,large,0.253125,0.0006584362139917696,0.00047654320987654324
25353,28,64600,MORTGAGE,12.0,MEDICAL,A,5000,8.94,1,0.07,N,9,26-35,middle,small,0.07739938080495357,0.0024,0.0017879999999999999
4584,23,50000,RENT,7.0,DEBTCONSOLIDATION,A,5000,7.4,0,0.1,N,2,20-25,low-middle,small,0.1,0.0014,0.00148
3307,24,30000,RENT,1.0,EDUCATION,C,4000,11.34,0,0.13,N,3,20-25,low-middle,small,0.13333333333333333,0.00025,0.002835
13297,22,123000,MORTGAGE,6.0,EDUCATION,A,7000,7.51,0,0.06,N,4,20-25,high,medium,0.056910569105691054,0.0008571428571428571,0.0010728571428571428
1465,23,10000,RENT,1.0,DEBTCONSOLIDATION,D,1750,15.05,1,0.17,Y,3,20-25,low,small,0.175,0.0005714285714285715,0.0086
27195,40,54400,MORTGAGE,16.0,MEDICAL,F,25000,18.09,1,0.39,N,12,36-45,middle,very large,0.45955882352941174,0.00064,0.0007236
4546,25,19240,RENT,0.0,HOMEIMPROVEMENT,B,8875,10.65,1,0.46,N,4,20-25,low,medium,0.46127858627858626,0.0,0.0012000000000000001
19923,28,57000,MORTGAGE,5.0,PERSONAL,A,9500,7.51,0,0.17,N,5,26-35,middle,medium,0.16666666666666666,0.0005263157894736842,0.0007905263157894736
9914,24,56950,MORTGAGE,4.0,MEDICAL,B,4500,10.0,1,0.07,N,3,20-25,middle,small,0.07901668129938542,0.0008888888888888889,0.0022222222222222222
5766,26,44000,MORTGAGE,4.0,PERSONAL,B,11500,9.63,1,0.26,N,3,20-25,low-middle,large,0.26136363636363635,0.00034782608695652176,0.0008373913043478262
10019,23,54000,RENT,7.0,PERSONAL,D,10000,14.11,1,0.19,N,2,20-25,middle,medium,0.18518518518518517,0.0007,0.001411
3869,23,45000,RENT,2.0,EDUCATION,C,4800,13.22,0,0.11,Y,4,20-25,low-middle,small,0.10666666666666667,0.0004166666666666667,0.002754166666666667
4905,21,39600,MORTGAGE,5.0,MEDICAL,A,6400,6.91,1,0.16,N,2,20-25,low-middle,medium,0.16161616161616163,0.00078125,0.0010796875
14975,23,36000,RENT,7.0,PERSONAL,B,4000,10.99,1,0.11,N,3,20-25,low-middle,small,0.1111111111111111,0.00175,0.0027475
14756,22,24000,RENT,3.0,PERSONAL,C,1000,12.84,0,0.04,Y,3,20-25,low,small,0.041666666666666664,0.003,0.01284
25995,36,33481,RENT,9.0,MEDICAL,E,13475,15.68,1,0.4,Y,15,26-35,low-middle,large,0.40246707087601924,0.0006679035250463822,0.0011636363636363637
10673,23,42000,RENT,6.0,EDUCATION,B,11800,12.69,0,0.28,N,2,20-25,low-middle,large,0.28095238095238095,0.0005084745762711864,0.0010754237288135592
21921,35,72000,MORTGAGE,2.0,EDUCATION,E,20000,16.7,1,0.28,Y,9,26-35,middle,very large,0.2777777777777778,0.0001,0.0008349999999999999
27429,37,38304,RENT,3.0,PERSONAL,A,12000,7.88,1,0.31,N,12,36-45,low-middle,large,0.3132832080200501,0.00025,0.0006566666666666666
24732,29,18000,RENT,2.0,VENTURE,B,3000,12.69,1,0.17,N,5,26-35,low,small,0.16666666666666666,0.0006666666666666666,0.00423
1158,24,69000,RENT,2.0,DEBTCONSOLIDATION,B,16000,11.89,1,0.23,N,4,20-25,middle,very large,0.2318840579710145,0.000125,0.0007431250000000001
4536,24,24000,RENT,5.0,MEDICAL,B,8975,11.83,1,0.37,N,2,20-25,low,medium,0.37395833333333334,0.0005571030640668524,0.0013181058495821728
28467,53,88000,RENT,0.0,EDUCATION,A,5000,8.49,0,0.06,N,25,46-55,high-middle,small,0.056818181818181816,0.0,0.001698
6152,21,45000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,8000,15.31,1,0.18,Y,3,20-25,low-middle,medium,0.17777777777777778,0.000375,0.00191375
21867,28,71652,MORTGAGE,11.0,PERSONAL,G,25000,20.03,1,0.35,N,9,26-35,middle,very large,0.34890861385585886,0.00044,0.0008012000000000001
28565,55,94000,MORTGAGE,11.0,PERSONAL,A,4000,6.62,0,0.04,N,26,46-55,high-middle,small,0.0425531914893617,0.00275,0.001655
3152,21,38000,MORTGAGE,5.0,EDUCATION,C,7000,13.49,0,0.18,Y,3,20-25,low-middle,medium,0.18421052631578946,0.0007142857142857143,0.001927142857142857
22991,31,84000,MORTGAGE,3.0,HOMEIMPROVEMENT,G,25000,17.34,1,0.3,Y,5,26-35,high-middle,very large,0.2976190476190476,0.00012,0.0006935999999999999
26295,40,41000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,6000,12.53,0,0.15,N,11,36-45,low-middle,medium,0.14634146341463414,0.0003333333333333333,0.002088333333333333
22557,27,89000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,10.65,0,0.11,N,7,26-35,high-middle,medium,0.11235955056179775,0.0002,0.001065
15931,29,92200,RENT,7.0,VENTURE,D,25000,14.96,0,0.27,N,5,26-35,high-middle,very large,0.27114967462039047,0.00028,0.0005984
10087,24,75000,MORTGAGE,7.0,EDUCATION,A,8500,6.99,0,0.11,N,3,20-25,middle,medium,0.11333333333333333,0.0008235294117647059,0.0008223529411764706
2577,24,12000,RENT,0.0,PERSONAL,A,3200,5.99,1,0.27,N,3,20-25,low,small,0.26666666666666666,0.0,0.001871875
26679,43,175436,RENT,1.0,HOMEIMPROVEMENT,A,7000,5.99,0,0.04,N,12,36-45,high,medium,0.03990059052873982,0.00014285714285714287,0.0008557142857142857
11300,24,36708,RENT,2.0,HOMEIMPROVEMENT,D,3000,15.33,1,0.08,Y,3,20-25,low-middle,small,0.08172605426610004,0.0006666666666666666,0.00511
25467,28,40000,OWN,2.0,MEDICAL,A,3600,6.99,0,0.09,N,10,26-35,low-middle,small,0.09,0.0005555555555555556,0.0019416666666666666
4093,23,42000,OWN,0.0,PERSONAL,A,6000,5.42,0,0.14,N,2,20-25,low-middle,medium,0.14285714285714285,0.0,0.0009033333333333334
24710,33,38400,MORTGAGE,0.0,EDUCATION,B,10000,9.91,0,0.26,N,8,26-35,low-middle,medium,0.2604166666666667,0.0,0.000991
13321,25,24000,OWN,7.0,HOMEIMPROVEMENT,A,6000,5.42,0,0.25,N,3,20-25,low,medium,0.25,0.0011666666666666668,0.0009033333333333334
5303,22,15000,RENT,6.0,MEDICAL,A,6000,6.03,1,0.4,N,3,20-25,low,medium,0.4,0.001,0.001005
10510,23,78000,MORTGAGE,2.0,VENTURE,A,6000,6.91,0,0.08,N,4,20-25,high-middle,medium,0.07692307692307693,0.0003333333333333333,0.0011516666666666667
3468,25,46392,RENT,9.0,DEBTCONSOLIDATION,D,4000,16.32,1,0.09,Y,3,20-25,low-middle,small,0.0862217623728229,0.00225,0.00408
22603,27,78000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,35000,17.27,1,0.45,Y,5,26-35,high-middle,very large,0.44871794871794873,5.714285714285714e-05,0.0004934285714285714
21769,29,69000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,25000,12.8,1,0.36,Y,5,26-35,middle,very large,0.36231884057971014,8e-05,0.000512
616,24,67000,RENT,5.0,HOMEIMPROVEMENT,C,20000,13.48,0,0.3,Y,2,20-25,middle,very large,0.29850746268656714,0.00025,0.000674
7736,21,35000,RENT,0.0,PERSONAL,F,8000,19.79,1,0.23,Y,4,20-25,low-middle,medium,0.22857142857142856,0.0,0.00247375
15035,22,75000,RENT,2.0,EDUCATION,B,10000,11.26,0,0.13,N,4,20-25,middle,medium,0.13333333333333333,0.0002,0.001126
21025,27,67500,MORTGAGE,0.0,DEBTCONSOLIDATION,A,1000,7.4,0,0.01,N,7,26-35,middle,small,0.014814814814814815,0.0,0.0074
22704,33,44000,RENT,3.0,HOMEIMPROVEMENT,B,2725,12.18,1,0.06,N,7,26-35,low-middle,small,0.061931818181818185,0.0011009174311926607,0.0044697247706422015
24797,28,86000,MORTGAGE,12.0,VENTURE,A,15600,5.99,0,0.18,N,7,26-35,high-middle,very large,0.1813953488372093,0.0007692307692307692,0.000383974358974359
23592,29,44000,RENT,0.0,PERSONAL,B,15000,11.86,1,0.34,N,9,26-35,low-middle,large,0.3409090909090909,0.0,0.0007906666666666666
2389,22,48400,RENT,6.0,VENTURE,C,12000,14.65,1,0.25,Y,3,20-25,low-middle,large,0.24793388429752067,0.0005,0.0012208333333333333
16517,30,100000,RENT,1.0,MEDICAL,B,1000,11.71,0,0.01,N,7,26-35,high-middle,small,0.01,0.001,0.011710000000000002
14232,22,30000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,3000,11.49,0,0.1,N,3,20-25,low-middle,small,0.1,0.002,0.00383
5621,24,44000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,2200,8.9,1,0.05,N,4,20-25,low-middle,small,0.05,0.0018181818181818182,0.004045454545454546
757,22,23000,MORTGAGE,4.0,EDUCATION,D,7000,14.96,0,0.3,Y,3,20-25,low,medium,0.30434782608695654,0.0005714285714285715,0.0021371428571428574
12005,24,95000,MORTGAGE,0.0,MEDICAL,B,12000,10.36,0,0.13,N,4,20-25,high-middle,large,0.12631578947368421,0.0,0.0008633333333333332
6347,23,74415,RENT,1.0,PERSONAL,D,6350,12.92,1,0.09,Y,3,20-25,middle,medium,0.0853322582812605,0.00015748031496062991,0.002034645669291339
13554,24,135000,MORTGAGE,0.0,EDUCATION,A,6000,6.92,0,0.04,N,2,20-25,high,medium,0.044444444444444446,0.0,0.0011533333333333333
2377,21,34000,MORTGAGE,5.0,PERSONAL,A,7200,6.76,1,0.21,N,2,20-25,low-middle,medium,0.21176470588235294,0.0006944444444444445,0.0009388888888888888
23923,29,113000,MORTGAGE,5.0,PERSONAL,G,25000,18.84,1,0.22,Y,7,26-35,high,very large,0.22123893805309736,0.0002,0.0007536
